# Cascadia data from XML files, original errors
# Period(s) Code GG_Lat GG_Lon X(m) Y(m) Z(m) Component Real Imag Error
> Full_Impedance
> exp(+i\omega t)
> [mV/km]/[nT]
> 0.00
> 45.276 -119.634
> 10 109
1.872457E+04 ORL04   42.089 -121.883  -384775.217  -154002.546        0.000 ZXY    2.946700E-02    4.117200E-02    2.669813E-03
1.872457E+04 ORL04   42.089 -121.883  -384775.217  -154002.546        0.000 ZYX   -5.754300E-02   -5.202800E-02    5.054602E-03
1.872457E+04 ORL04   42.089 -121.883  -384775.217  -154002.546        0.000 ZYY    4.200000E-03   -1.740300E-03    4.733392E-03
1.163636E+01 ORL05   42.004 -121.001  -394237.374   -81248.543        0.000 ZXX   -6.865400E-01   -1.378300E-01    1.805464E-02
1.163636E+01 ORL05   42.004 -121.001  -394237.374   -81248.543        0.000 ZXY    2.314200E+00    7.917600E-01    1.303956E-02
1.163636E+01 ORL05   42.004 -121.001  -394237.374   -81248.543        0.000 ZYX   -2.074800E+00   -1.143400E+00    1.855640E-02
1.163636E+01 ORL05   42.004 -121.001  -394237.374   -81248.543        0.000 ZYY    5.752400E-01    1.226300E-01    1.340187E-02
2.560000E+01 ORL05   42.004 -121.001  -394237.374   -81248.543        0.000 ZXX   -5.105400E-01   -3.416500E-01    5.305469E-03
2.560000E+01 ORL05   42.004 -121.001  -394237.374   -81248.543        0.000 ZXY    2.171700E+00    1.078100E+00    6.877209E-03
2.560000E+01 ORL05   42.004 -121.001  -394237.374   -81248.543        0.000 ZYX   -1.790300E+00   -1.217900E+00    5.279204E-03
2.560000E+01 ORL05   42.004 -121.001  -394237.374   -81248.543        0.000 ZYY    5.653400E-01    2.332500E-01    6.843245E-03
5.389474E+01 ORL05   42.004 -121.001  -394237.374   -81248.543        0.000 ZXX   -3.099700E-01   -3.339900E-01    4.491882E-03
5.389474E+01 ORL05   42.004 -121.001  -394237.374   -81248.543        0.000 ZXY    1.519300E+00    1.191100E+00    7.208190E-03
5.389474E+01 ORL05   42.004 -121.001  -394237.374   -81248.543        0.000 ZYX   -1.051300E+00   -1.190900E+00    4.500889E-03
5.389474E+01 ORL05   42.004 -121.001  -394237.374   -81248.543        0.000 ZYY    4.318700E-01    2.435900E-01    7.222534E-03
1.024000E+02 ORL05   42.004 -121.001  -394237.374   -81248.543        0.000 ZXX   -1.666300E-01   -2.333600E-01    3.590265E-03
1.024000E+02 ORL05   42.004 -121.001  -394237.374   -81248.543        0.000 ZXY    8.881000E-01    9.755200E-01    4.410556E-03
1.024000E+02 ORL05   42.004 -121.001  -394237.374   -81248.543        0.000 ZYX   -5.354000E-01   -8.358800E-01    3.136543E-03
1.024000E+02 ORL05   42.004 -121.001  -394237.374   -81248.543        0.000 ZYY    2.883600E-01    2.328600E-01    3.853181E-03
2.155789E+02 ORL05   42.004 -121.001  -394237.374   -81248.543        0.000 ZXX   -9.241000E-02   -1.430600E-01    1.345362E-03
2.155789E+02 ORL05   42.004 -121.001  -394237.374   -81248.543        0.000 ZXY    5.179600E-01    5.979100E-01    1.770904E-03
2.155789E+02 ORL05   42.004 -121.001  -394237.374   -81248.543        0.000 ZYX   -2.956400E-01   -4.722900E-01    1.117273E-03
2.155789E+02 ORL05   42.004 -121.001  -394237.374   -81248.543        0.000 ZYY    1.832300E-01    1.694000E-01    1.470680E-03
4.096000E+02 ORL05   42.004 -121.001  -394237.374   -81248.543        0.000 ZXX   -5.714100E-02   -9.606200E-02    1.047712E-03
4.096000E+02 ORL05   42.004 -121.001  -394237.374   -81248.543        0.000 ZXY    3.882200E-01    3.915200E-01    1.381014E-03
4.096000E+02 ORL05   42.004 -121.001  -394237.374   -81248.543        0.000 ZYX   -2.102800E-01   -2.953800E-01    8.995388E-04
4.096000E+02 ORL05   42.004 -121.001  -394237.374   -81248.543        0.000 ZYY    1.232400E-01    1.237700E-01    1.185707E-03
8.623158E+02 ORL05   42.004 -121.001  -394237.374   -81248.543        0.000 ZXX   -3.502700E-02   -5.344200E-02    9.523917E-04
8.623158E+02 ORL05   42.004 -121.001  -394237.374   -81248.543        0.000 ZXY    2.946500E-01    2.664800E-01    1.198457E-03
8.623158E+02 ORL05   42.004 -121.001  -394237.374   -81248.543        0.000 ZYX   -1.543500E-01   -1.740200E-01    8.762363E-04
8.623158E+02 ORL05   42.004 -121.001  -394237.374   -81248.543        0.000 ZYY    8.223700E-02    8.254200E-02    1.102588E-03
1.638400E+03 ORL05   42.004 -121.001  -394237.374   -81248.543        0.000 ZXX   -2.954400E-02   -3.427500E-02    1.404101E-03
1.638400E+03 ORL05   42.004 -121.001  -394237.374   -81248.543        0.000 ZXY    2.240500E-01    2.082700E-01    1.595901E-03
1.638400E+03 ORL05   42.004 -121.001  -394237.374   -81248.543        0.000 ZYX   -1.249500E-01   -1.206300E-01    1.203910E-03
1.638400E+03 ORL05   42.004 -121.001  -394237.374   -81248.543        0.000 ZYY    6.041400E-02    5.755400E-02    1.368393E-03
4.681143E+03 ORL05   42.004 -121.001  -394237.374   -81248.543        0.000 ZXX   -1.548500E-02   -1.983700E-02    1.653330E-03
4.681143E+03 ORL05   42.004 -121.001  -394237.374   -81248.543        0.000 ZXY    1.198800E-01    1.355000E-01    1.560801E-03
4.681143E+03 ORL05   42.004 -121.001  -394237.374   -81248.543        0.000 ZYX   -7.899700E-02   -7.559900E-02    1.528594E-03
